:START_ID(Tag),:END_ID(Concept)
free,/c/en/free/n/people_who_are_free
free,/c/en/free/n/isp
free,/c/en/free/a/not_occupied_or_in_use
free,/c/en/free/a
free,/c/en/free/v/grant_freedom_to
free,/c/en/free/a/not_literal
free,/c/en/free/v/make_available_for_publication
free,/c/en/free/v/free_or_remove_obstruction_from
free,/c/en/free/a/unconstrained_or_not_chemically_bound_in_a_molecule_or_not_fixed_and_capable_of_relatively_unrestricted_motion
free,/c/en/free/a/able_to_act_at_will
free,/c/en/free/a/not_held_in_servitude
free,/c/en/free/v/free_from_obligations_or_duties
freesound,/c/en/freesound
freestyle,/c/en/freestyle/n/swimming_event
freestyle,/c/en/freestyle/n/style_of_wrestling
freestyle,/c/en/freestyle/n/form_of_rapping
freestyle,/c/en/freestyle/n/front_crawl
freestyle,/c/en/freestyle/n/comics
freestyle,/c/en/freestyle/n/philippine_band
freestyle,/c/en/freestyle/v/to_ad_lib_in_rap_music
freestyle,/c/en/freestyle
freestyle,/c/pl/freestyle
freestyle,/c/fi/freestyle
freestyle,/c/en/freestyle/n/software
freestyle,/c/en/freestyle/n/swedish_band
freestyle,/c/pt/freestyle
freestyle,/c/en/freestyle/n
freestyle,/c/en/freestyle/n/a_race_in_which_each_contestant_has_a_free_choice_of_the_style_to_use
freestyle,/c/en/freestyle/v
freeway rick ross,/c/en/freeway_rick_ross
fresh,/c/en/fresh/a/with_restored_energy
fresh,/c/en/fresh/a/not_yet_used_or_soiled
fresh,/c/en/fresh/a/recently_made_produced_or_harvested
fresh,/c/en/fresh/a/beginning_or_occurring_again
fresh,/c/en/fresh
fresh,/c/en/fresh/a/improperly_forward_or_bold
fresh,/c/en/fresh/a/original_and_of_a_kind_not_seen_before
fresh,/c/en/fresh/a/having_recently_calved_and_therefore_able_to_give_milk
fresh,/c/en/fresh/a/not_soured_or_preserved
fresh,/c/en/fresh/a/not_canned_or_otherwise_preserved
fresh,/c/en/fresh/a/not_containing_or_composed_of_salt_water
fresh,/c/en/fresh/a
frost,/c/en/frost/v/decorate_with_frosting
frost,/c/en/frost/n/united_states_poet_famous_for_his_lyrical_poems_on_country_life_in_new_england
frost,/c/en/frost/v/cover_with_frost
frost,/c/en/frost/n/ice_crystals_forming_a_white_deposit
frost,/c/en/frost/v/provide_with_a_rough_or_speckled_surface_or_appearance
frost,/c/en/frost/n
frost,/c/en/frost//freezing
frost,/c/en/frost/n/cold_weather_that_would_cause_frost
frost,/c/en/frost/n/comics
frost,/c/en/frost
frost,/c/en/frost/n/the_formation_of_frost_or_ice_on_a_surface
frost,/c/en/frost/v/damage_by_frost
frost,/c/en/frost/n/a_flavored_sugar_topping_used_to_coat_and_decorate_cakes
frost,/c/en/frost/v
frost,/c/nn/frost
frost,/c/en/frost/a/having_a_roughened_coating_resembling_frost
frost,/c/en/frost/n/cover_of_minute_ice_crystals
frost,/c/enm/frost
frost,/c/ang/frost/n
fun,/c/en/fun
fun,/c/en/fun/n/violent_and_excited_activity
fun,/c/en/fun/n/activities_that_are_enjoyable_or_amusing
funk,/c/fi/funk
funk,/c/fr/funk
funk,/c/pt/funk
funk,/c/sv/funk
funk,/c/en/funk/n/album
funk,/c/en/funk/n/glee
funk,/c/de/funk
funk,/c/es/funk
funk,/c/en/funk/n/united_states_biochemist_who_showed_that_several_diseases_were_caused_by_dietary_deficiencies_and_who_coined_the_term_vitamin_for_the_chemicals_involved
funk,/c/en/funk/n/an_earthy_type_of_jazz_combining_it_with_blues_and_soul
funk,/c/en/funk
funk,/c/en/funk/n/a_state_of_nervous_depression
funk,/c/en/funk/n/spark
funk,/c/en/funk/n/a_state_of_fear_or_panic
funk,/c/en/funk/n/touchwood_punk_tinder
funk,/c/en/funk/n/foul_or_unpleasant_smell
funk,/c/en/funk/n/a_genre_of_popular_music
funk,/c/en/funk/v
funk,/c/en/funk/n
funk,/c/en/funk/n/mental_depression
funny,/c/en/funny/a
funny,/c/en/funny/a/experiencing_odd_bodily_sensations
funny,/c/en/funny/a/strange_unusual
funny,/c/en/funny/a/amusing_comical
funny,/c/en/funny/n/comic_strip_section_of_a_newspaper
funny,/c/en/funny/n
funny,/c/en/funny
fusion,/c/de/fusion/n
fusion,/c/en/fusion/n/act_of_melting_something_by_heating_it
fusion,/c/frm/fusion
fusion,/c/fr/fusion
fusion,/c/en/fusion/n/merging_of_elements_into_a_union
fusion,/c/en/fusion//musical_composition_fusion
fusion,/c/en/fusion/n
fusion,/c/en/fusion
fusion,/c/en/fusion/n/marvel_comics
fusion,/c/en/fusion/n/video_game
fusion,/c/en/fusion/n/the_act_of_fusing_together
fusion,/c/en/fusion/n/nuclear_reaction_in_which_nuclei_combine
fusion,/c/en/fusion/n/correction_of_an_unstable_part_of_the_spine_by_joining_two_or_more_vertebrae
fusion,/c/en/fusion/n/the_merging_of_adjacent_sounds_or_syllables_or_words
fusion,/c/en/fusion/n/an_occurrence_that_involves_the_production_of_a_union
fusion,/c/en/fusion/n/the_combining_of_images_from_the_two_eyes_to_form_a_single_visual_percept
fusion,/c/en/fusion/n/a_nuclear_reaction_in_which_nuclei_combine_to_form_more_massive_nuclei_with_the_simultaneous_release_of_energy
future,/c/en/future/a
future,/c/en/future/a/having_to_do_with_or_occurring_in_the_future
future,/c/en/future/n/bulk_commodities_bought_or_sold_at_an_agreed_price_for_delivery_at_a_specified_future_date
future,/c/en/future/a/elected_but_not_yet_serving
future,/c/en/future/n/a_verb_tense_that_expresses_actions_or_states_in_the_future
future,/c/en/future/a/a_verb_tense_or_other_formation_referring_to_events_or_states_that_have_not_yet_happened
future,/c/en/future
future,/c/en/future/a/yet_to_be_or_coming
future,/c/en/future/n/the_time_yet_to_come
future,/c/en/future/a/effective_in_or_looking_toward_the_future
future garage,/c/en/future_garage
fx,/c/en/fx/n/greece
fx,/c/en/fx/n/italy
fx,/c/en/fx/n/tv_channel
fx,/c/en/fx/n/uk
fx,/c/en/fx
fx,/c/en/fx/n/comics
fx,/c/en/fx/n/portugal
fx,/c/en/fx/n/asia
gabba,/c/en/gabba
gabber,/c/nl/gabber
gabber,/c/en/gabber/n
gabber,/c/en/gabber
gabber,/c/nl/gabber/n
gainesville,/c/en/gainesville/n/a_university_town_in_north_central_florida
gainesville,/c/en/gainesville/n/village
gainesville,/c/en/gainesville/n
gainesville,/c/en/gainesville
game,/c/en/game
ganesh,/c/en/ganesh/n/actor
ganesh,/c/en/ganesh/n/given_name
ganesh,/c/en/ganesh/n
ganesh,/c/en/ganesh
ganesh,/c/en/ganesh/n/lawyer
ganesh,/c/en/ganesh/n/film
ganesh,/c/en/ganesh/n/hindu_god_of_wisdom_or_prophecy
ganja,/c/ms/ganja/n
ganja,/c/en/ganja/n/city
ganja,/c/en/ganja/n/slang_for_marijuana
ganja,/c/en/ganja/n
ganja,/c/en/ganja
garbage,/c/en/garbage/n
garbage,/c/en/garbage/n/food_that_is_discarded
garbage,/c/en/garbage/n/a_receptacle_where_waste_can_be_discarded
garbage,/c/en/garbage
garcia,/c/en/garcia/n/band
garcia,/c/en/garcia/n/album
garcia,/c/en/garcia/n
garcia,/c/en/garcia/n/genus
garcia,/c/en/garcia
garden,/c/en/garden/n/the_cultivation_of_plants
garden,/c/en/garden/n/a_plot_of_ground_where_plants_are_cultivated
garden,/c/en/garden/v/work_in_the_garden
garden,/c/en/garden/n/zero_7_album
garden,/c/en/garden
garden,/c/en/garden//yard_building_grounds
garden,/c/en/garden/n/a_yard_or_lawn_adjoining_a_house
garden,/c/en/garden/n/the_flowers_or_vegetables_or_fruits_or_herbs_that_are_cultivated_in_a_garden
gato,/c/en/gato/n/computer_game
gato,/c/en/gato/n/video_game
gatorade,/c/en/gatorade
gatsby,/c/en/gatsby/n
gatsby,/c/en/gatsby/n/sandwich
geberit,/c/en/geberit
gee,/c/en/gee/v/turn_to_the_right_side
gee,/c/en/gee
gee,/c/en/gee/v/give_a_command_to_a_horse_to_turn_to_the_right_side
gee,/c/en/gee/n/ep
gee,/c/en/gee/n/the_crows_song
gee,/c/en/gee/n
gee,/c/en/gee/v
gee,/c/en/gee/n/girls_generation_song
geneva,/c/en/geneva/n/a_city_in_southwestern_switzerland_at_the_western_end_of_lake_geneva
geneva,/c/en/geneva/n/gin_made_in_the_netherlands
geneva,/c/en/geneva
geneva,/c/en/geneva/n
geneva,/c/en/geneva/n/canton
geneva,/c/en/geneva/n/city
geneva,/c/en/geneva/n/metra
george duke,/c/en/george_duke
ghetto,/c/en/ghetto/n/any_segregated_mode_of_living_or_working_that_results_from_bias_or_stereotyping
ghetto,/c/en/ghetto/n/formerly_the_restricted_quarter_of_many_european_cities_in_which_jews_were_required_to_live
ghetto,/c/en/ghetto/a
ghetto,/c/en/ghetto/n
ghetto,/c/en/ghetto/n/rapper
ghetto,/c/en/ghetto/n/song
ghetto,/c/cs/ghetto/n
ghetto,/c/en/ghetto/v
ghetto,/c/en/ghetto/n/a_poor_densely_populated_city_district_occupied_by_a_minority_ethnic_group_linked_together_by_economic_hardship_and_social_restrictions
ghetto,/c/en/ghetto
ghetto,/c/en/ghetto/n/donny_hathaway_song
ghetto,/c/en/ghetto/n/akon_song
ghetto,/c/it/ghetto
ghetto,/c/en/ghetto/n/kelly_rowland_song
ghetto,/c/en/ghetto/a/of_low_quality_cheap_shabby_crude
ghetto,/c/en/ghetto/n/too_short_song
ghetto,/c/en/ghetto/n/play
girlfriend,/c/en/girlfriend/n/the_darkness_song
girlfriend,/c/en/girlfriend/n/female_friend
girlfriend,/c/en/girlfriend/n/the_pillows_song
girlfriend,/c/en/girlfriend/n
girlfriend,/c/en/girlfriend
girlfriend,/c/en/girlfriend/n/a_girl_or_young_woman_with_whom_a_man_is_romantically_involved
girlfriend,/c/en/girlfriend/n/any_female_friend
girlfriend,/c/en/girlfriend/n/magazine
girlfriend,/c/en/girlfriend/n/n_sync_song
girlfriend,/c/en/girlfriend/n/bow_wow_omarion_song
glitch,/c/en/glitch/n/video_game
glitch,/c/en/glitch/n
glitch,/c/en/glitch
glitch,/c/en/glitch/v
glitch,/c/en/glitch/n/music_genre_of_electronic_music
glitch,/c/en/glitch/n/problem_bug_imperfection_quirk
glitch,/c/en/glitch/n/video_games_bug_or_exploit
glitch,/c/fi/glitch
glitch,/c/en/glitch/n/music
glitch,/c/en/glitch/n/the_outer_limits
glitchy,/c/en/glitchy/a
global,/c/en/global/a
global,/c/en/global/a/involving_the_entire_earth
global,/c/en/global/a/spherical
global,/c/de/global/a
global,/c/en/global/a/of_or_relating_to_a_globe_or_sphere
global,/c/en/global/a/concerning_all_parts_of_the_world
global,/c/en/global/n
global,/c/en/global
global,/c/en/global/a/of_a_variable_in_computing
go,/c/en/go/a/no_longer_retained
go,/c/en/go/a/in_full_operation
go,/c/en/go/v/be_spent
go,/c/en/go/n/game
go,/c/en/go/n/2001_film
go,/c/en/go/n/pearl_jam_song
go,/c/en/go/v
go,/c/en/go/v/lead_extend_or_afford_access
go,/c/en/go/n/a_time_for_working
go,/c/en/go/n/advancing_toward_a_goal
go,/c/en/go/v/be_ranked_or_compare
go,/c/en/go/v/be_abolished_or_discarded
go,/c/en/go/v/be_or_continue_to_be_in_a_certain_condition
go,/c/en/go/v/follow_a_procedure_or_take_a_course
go,/c/en/go/v/pass_fare_or_elapse
go,/c/en/go/a
go,/c/en/go/v/move_away_from_a_place_into_another_direction
go,/c/en/go/a/functioning_correctly_and_ready_for_action
go,/c/en/go/n/novel
go,/c/en/go//intrinsic_state_change_event
go,/c/en/go//containing_something
go,/c/en/go
go,/c/en/go/n
go,/c/en/go/n/a_board_game_for_two_players_who_place_counters_on_a_grid
goa,/c/en/goa
goa,/c/en/goa/n/soundtrack
goa,/c/en/goa/n/a_state_of_southwestern_india
goa,/c/en/goa/n/antelope
goa,/c/en/goa/n
goa,/c/en/goa/n/film
gobi,/c/en/gobi/n/desert
gobi,/c/en/gobi
gobi,/c/de/gobi
gobi,/c/en/gobi/n
gobi,/c/en/gobi/n/a_desert_in_central_china
god,/c/en/god/n/the_supernatural_being_conceived_as_the_perfect_and_omnipotent_and_omniscient_originator_and_ruler_of_the_universe
god,/c/en/god
god,/c/ang/god/n
god,/c/nl/god/n
god,/c/en/god/n
gospel,/c/en/gospel/n/account_of_the_life_death_and_teachings_of_jesus
gospel,/c/en/gospel/n/first_section_of_new_testament
gospel,/c/en/gospel//gospel_music
gospel,/c/enm/gospel
gospel,/c/en/gospel/n/the_four_books_in_the_new_testament_that_tell_the_story_of_christ's_life_and_teachings
gospel,/c/en/gospel
gospel,/c/fi/gospel/n
gospel,/c/it/gospel/n
gospel,/c/en/gospel/n/folk_music_consisting_of_a_genre_of_a_cappella_music_originating_with_black_slaves_in_the_united_states_and_featuring_call_and_response
gospel,/c/en/gospel/n
gospel,/c/en/gospel/n/a_doctrine_that_is_believed_to_be_of_great_importance
gospel,/c/en/gospel/n/an_unquestionable_truth
gossip,/c/en/gossip
gossip,/c/en/gossip/n/a_conversation_that_spreads_personal_information_about_other_people
gossip,/c/en/gossip/n/the_office
gossip,/c/en/gossip/n/band
gossip,/c/en/gossip/n/a_person_given_to_gossiping_and_divulging_personal_information_about_others
gossip,/c/en/gossip/n/a_report_about_the_behavior_of_other_people
gossip,/c/en/gossip/n
gourmet,/c/fi/gourmet
gourmet,/c/en/gourmet/n/supermarket
gourmet,/c/frm/gourmet
gourmet,/c/fr/gourmet
gourmet,/c/de/gourmet/n
gourmet,/c/en/gourmet/n
gourmet,/c/it/gourmet/n
gourmet,/c/en/gourmet/a
gourmet,/c/nb/gourmet
gourmet,/c/de/gourmet
gourmet,/c/pt/gourmet
gourmet,/c/nn/gourmet
gourmet,/c/es/gourmet
gourmet,/c/en/gourmet
gourmet,/c/en/gourmet/n/gourmet_a_person_who_appreciates_good_food
gourmet,/c/en/gourmet/n/magazine
gourmet,/c/en/gourmet//gourmet_food
grief,/c/en/grief
grief,/c/fro/grief/n
grief,/c/en/grief/n/sadness
grief,/c/en/grief/n
grief,/c/en/grief/n/intense_sorrow_caused_by_loss_of_a_loved_one
grief,/c/en/grief/n/something_that_causes_great_unhappiness
grime,/c/en/grime/n/music
grime,/c/en/grime/v
grime,/c/en/grime/n
grime,/c/en/grime
grime,/c/dum/grime
grime,/c/en/grime/n/album
grime,/c/en/grime/n/musician
grindcore,/c/en/grindcore
grindcore,/c/en/grindcore/n
groove,/c/en/groove/n/the_cutting_of_spiral_grooves_on_the_inside_of_the_barrel_of_a_firearm
groove,/c/en/groove/n/any_furrow_or_channel_on_a_bodily_structure_or_part
groove,/c/en/groove/v/make_a_groove_in_or_provide_with_a_groove
groove,/c/en/groove
groove,/c/en/groove/n/sirius_xm
groove,/c/en/groove/n/film
groove,/c/en/groove/v/to_cut_a_furrow_into_a_surface
groove,/c/en/groove/n
groove,/c/en/groove/a/established_as_if_settled_into_a_groove_or_rut
groove,/c/en/groove/n/a_long_narrow_furrow_cut_either_by_a_natural_process_or_by_a_tool
guitar,/c/en/guitar/n
guitar,/c/en/guitar/v
guitar,/c/en/guitar/n/a_stringed_instrument_usually_having_six_strings
guitar,/c/en/guitar
guru,/c/en/guru/n/a_hindu_or_buddhist_religious_leader_and_spiritual_teacher
guru,/c/en/guru/n/a_recognized_leader_in_some_field_or_of_some_movement
guru,/c/en/guru/n/each_of_the_first_ten_leaders_of_the_sikh_religion
guru,/c/en/guru/n
guru,/c/en/guru
guru,/c/en/guru/n/spiritual_teacher
guru,/c/en/guru/n/advisor_or_mentor
guru,/c/en/guru/n/rapper
guru,/c/hu/guru
guru,/c/pl/guru/n
guru,/c/de/guru/n
guru,/c/it/guru/n
guru,/c/sh/guru/n
guru,/c/en/guru/n/2007_film
guru,/c/pt/guru/n
guru,/c/sh/guru
guru,/c/cs/guru
guru,/c/de/guru
guru,/c/pt/guru
guru,/c/ca/guru
guru,/c/pl/guru
guru,/c/fi/guru/n
guru,/c/fi/guru
guru,/c/ms/guru
gutta,/c/en/gutta
gutta,/c/en/gutta/n
gutta,/c/la/gutta
gutta,/c/en/gutta/n/album
gutta,/c/enm/gutta
gävle,/c/en/gävle
hamamatsu,/c/en/hamamatsu
hamburger,/c/de/hamburger
hamburger,/c/en/hamburger
hamburger,/c/pt/hamburger
hamburger,/c/en/hamburger/n/sandwich
hamburger,/c/it/hamburger/n
hamburger,/c/en/hamburger/n
hamburger,/c/en/hamburger/n/a_sandwich_consisting_of_a_fried_cake_of_minced_beef_served_on_a_bun_often_with_other_ingredients
hamburger,/c/tr/hamburger/n
hamburger,/c/en/hamburger/n/patty
hamburger,/c/en/hamburger/n/ground_beef
hamburger,/c/en/hamburger/n/a_person_from_hamburg
hamburger helper,/c/en/hamburger_helper
hammer,/c/en/hammer/v
hammer,/c/en/hammer/n
hammer,/c/fy/hammer
hammer,/c/en/hammer/n/the_act_of_pounding
hammer,/c/en/hammer/n/a_power_tool_for_drilling_rocks
hammer,/c/en/hammer/n/a_heavy_metal_sphere_attached_to_a_flexible_wire
hammer,/c/en/hammer/n/a_hand_tool_with_a_heavy_rigid_head_and_a_handle
hammer,/c/en/hammer/n/the_part_of_a_gunlock_that_strikes_the_percussion_cap_when_the_trigger_is_pulled
hammer,/c/en/hammer/v/beat_with_or_as_if_with_a_hammer
hammer,/c/en/hammer/a/shaped_or_worked_with_a_hammer_and_often_showing_hammer_marks
hammer,/c/en/hammer/n/comics
hammer,/c/en/hammer
hammer,/c/en/hammer/n/a_striker_that_is_covered_in_felt_and_that_causes_the_piano_strings_to_vibrate
hand in hand,/c/de/hand_in_hand/r
hand in hand,/c/en/hand_in_hand/n/befour_song
hand in hand,/c/en/hand_in_hand/r/naturally_together
hand in hand,/c/en/hand_in_hand
hand in hand,/c/en/hand_in_hand/r/holding_or_clasping_hands
hand in hand,/c/en/hand_in_hand/r
hand in hand,/c/en/hand_in_hand/n/film
hand in hand,/c/en/hand_in_hand/n/the_winter_album
hand in hand,/c/en/hand_in_hand/n/dj_quik_song
hand in hand,/c/en/hand_in_hand/n/grace_song
hand in hand,/c/de/hand_in_hand
hand in hand,/c/nl/hand_in_hand
happiness,/c/en/happiness
happiness,/c/en/happiness/n/emotions_experienced_when_in_a_state_of_well_being
happiness,/c/en/happiness/n/state_of_well_being_characterized_by_emotions_ranging_from_contentment_to_intense_joy
happiness,/c/en/happiness/n/arashi_song
happy,/c/en/happy/n/the_rolling_stones_song
happy,/c/en/happy/a/well_expressed_and_to_the_point
happy,/c/en/happy
happy,/c/en/happy/a
happy,/c/en/happy/a/enjoying_or_showing_or_marked_by_joy_or_pleasure
hardcore,/c/en/hardcore/n/comics
hardcore,/c/en/hardcore/a/resistant_to_change
hardcore,/c/en/hardcore/a/particularly_intense
hardcore,/c/en/hardcore/a/of_or_pertaining_to_pornography_that_depicts_penetration
hardcore,/c/en/hardcore/a
hardcore,/c/en/hardcore
hardcore,/c/en/hardcore/n/album
hardcore,/c/en/hardcore/n/1977_film
hardcore,/c/en/hardcore/n/electronic_dance_music_genre
hardcore,/c/en/hardcore/n/1979_film
hardcore,/c/en/hardcore/a/having_an_extreme_dedication_to_a_certain_activity
hardcore,/c/en/hardcore/a/obscene_or_explicit
hardcore,/c/en/hardcore/a/faster_or_more_intense_than_the_regular_style
hardcore,/c/en/hardcore/n/hardcore_punk_or_techno_music
hardcore,/c/en/hardcore/n
hardcore,/c/sv/hardcore
hardcore techno,/c/en/hardcore_techno
hardstyle,/c/en/hardstyle/n/genre_of_music
hardstyle,/c/en/hardstyle
hardstyle,/c/en/hardstyle/n
hare,/c/en/hare/n/swift_timid_long_eared_mammal_larger_than_a_rabbit_having_a_divided_upper_lip_and_long_hind_legs
hare,/c/en/hare/v/run_quickly_like_a_hare
hare,/c/sv/hare
hare,/c/en/hare/n
hare,/c/en/hare
hashish,/c/en/hashish/n/purified_resinous_extract_of_the_hemp_plant
hashish,/c/en/hashish/n/cannabis_extract
hashish,/c/da/hashish
hashish,/c/en/hashish
hashish,/c/en/hashish//hemp_plant
hashish,/c/en/hashish/n/dried_leaves_of_the_indian_hemp_plant
hashish,/c/en/hashish/n
hate,/c/en/hate/n/album
hate,/c/en/hate/v
hate,/c/en/hate
hate,/c/en/hate/v/dislike_intensely
hate,/c/en/hate/n/the_emotion_of_intense_dislike
hate,/c/en/hate/n
heartbreak,/c/en/heartbreak/n/m'black_song
heartbreak,/c/en/heartbreak/n/make_me_a_dancer
heartbreak,/c/en/heartbreak/n/shalamar_album
heartbreak,/c/en/heartbreak/n/bert_jansch_album
heartbreak,/c/en/heartbreak
heartbreak,/c/en/heartbreak/n
heartbreak,/c/en/heartbreak/n/anguish
heartbreak,/c/en/heartbreak/n/band
heavy,/c/en/heavy/a/marked_by_great_psychological_weight
heavy,/c/en/heavy/a/unusually_great_in_degree_or_quantity_or_number
heavy,/c/en/heavy/a/of_comparatively_great_physical_weight_or_density
heavy,/c/en/heavy/a
heavy,/c/en/heavy/a/full_and_loud_and_deep
heavy,/c/en/heavy/a/lacking_lightness_or_liveliness
heavy,/c/en/heavy/a/of_relatively_large_extent_and_density
heavy,/c/en/heavy/a/slow_and_laborious_because_of_weight
heavy,/c/en/heavy/a/deep_and_complete
heavy,/c/en/heavy
heavy,/c/en/heavy/a/made_of_fabric_having_considerable_thickness
heavy,/c/en/heavy/a/large_and_powerful
heavy,/c/en/heavy/a/being_or_playing_the_villain
heavy,/c/en/heavy/a/sharply_inclined
heavy,/c/en/heavy/a/of_the_military_or_industry
heavy,/c/en/heavy/a/requiring_or_showing_effort
heavy,/c/en/heavy/a/being_or_containing_an_isotope_with_greater_than_average_atomic_mass_or_weight
heavy,/c/en/heavy/n/a_serious_role_in_a_play
heavy,/c/en/heavy/r/slowly_as_if_burdened_by_much_weight
heavy,/c/en/heavy/a/full_of
heavy,/c/en/heavy/n/an_actor_who_plays_villainous_roles
heavy,/c/en/heavy/a/of_great_intensity_or_power_or_force
heavy,/c/en/heavy/a/darkened_by_clouds
heavy,/c/en/heavy/a/dense_or_inadequately_leavened_and_hence_likely_to_cause_distress_in_the_alimentary_canal
heavy metal,/c/en/heavy_metal/n/loud_and_harsh_sounding_rock_music_with_a_strong_beat
heavy metal,/c/en/heavy_metal/n
heavy metal,/c/en/heavy_metal/n/type_of_metal
heavy metal,/c/es/heavy_metal
heavy metal,/c/en/heavy_metal/n/film
heavy metal,/c/en/heavy_metal/n/terminator_the_sarah_connor_chronicles
heavy metal,/c/it/heavy_metal/n
heavy metal,/c/en/heavy_metal/n/magazine
heavy metal,/c/en/heavy_metal/n/wrestler
heavy metal,/c/en/heavy_metal/n/musique
heavy metal,/c/en/heavy_metal/n/a_metal_of_relatively_high_density_or_of_high_relative_atomic_weight
heavy metal,/c/en/heavy_metal
heavyweight,/c/en/heavyweight/n/a_wrestler_who_weighs_more_than_214_pounds
heavyweight,/c/en/heavyweight/n/a_professional_boxer_who_weighs_more_than_190_pounds
